height,weight,label
116,65,fat
144,79,fat
186,40,thin
119,51,fat
146,54,fat
158,58,normal
124,51,fat
199,47,thin
111,62,fat
171,83,fat
176,45,thin
157,81,fat
128,87,fat
118,40,fat
117,42,fat
116,51,fat
150,68,fat
134,48,fat
141,40,normal
187,79,normal
114,86,fat
128,56,fat
131,42,normal
164,53,normal
195,84,normal
166,62,normal
178,52,thin
169,47,thin
133,67,fat
176,79,fat
133,57,fat
128,72,fat
117,54,fat
152,54,normal
198,47,thin
111,73,fat
138,56,fat
150,53,normal
183,46,thin
194,61,thin
153,51,normal
143,56,fat
170,85,fat
151,82,fat
169,60,normal
127,86,fat
112,78,fat
134,70,fat
199,65,thin
125,54,fat
180,81,fat
150,76,fat
179,80,normal
185,40,thin
151,86,fat
170,85,fat
181,84,fat
200,71,thin
121,90,fat
194,44,thin
130,53,fat
173,79,fat
182,80,normal
134,44,normal
171,72,normal
160,62,normal
142,43,normal
137,66,fat
198,58,thin
177,43,thin
200,83,normal
140,84,fat
181,45,thin
168,59,normal
174,44,thin
196,80,normal
151,45,normal
139,65,fat
115,64,fat
132,47,fat
139,82,fat
178,87,fat
169,45,thin
174,87,fat
190,42,thin
182,43,thin
196,68,thin
144,74,fat
174,56,thin
183,89,fat
199,63,thin
129,46,fat
153,63,fat
153,86,fat
166,41,thin
135,72,fat
156,52,normal
190,85,normal
158,85,fat
186,46,thin
172,85,fat
180,90,fat
170,68,normal
140,78,fat
188,51,thin
119,44,fat
171,40,thin
146,63,fat
176,86,fat
189,52,thin
111,42,fat
114,71,fat
168,85,fat
166,86,fat
189,44,thin
196,50,thin
168,51,thin
170,67,normal
199,89,normal
143,65,fat
110,49,fat
147,64,fat
178,75,normal
182,49,thin
145,52,normal
165,50,thin
182,51,thin
187,82,normal
119,70,fat
114,84,fat
138,57,fat
192,90,normal
158,44,thin
195,58,thin
112,90,fat
158,56,normal
191,52,thin
169,52,thin
163,45,thin
143,85,fat
129,88,fat
190,70,normal
139,43,normal
131,65,fat
116,51,fat
110,51,fat
193,73,normal
163,63,normal
175,67,normal
137,53,fat
147,66,fat
140,44,normal
125,57,fat
149,72,fat
173,70,normal
111,64,fat
141,76,fat
173,79,fat
184,77,normal
118,84,fat
121,43,fat
114,70,fat
125,75,fat
135,69,fat
129,71,fat
138,88,fat
178,40,thin
169,50,thin
132,78,fat
110,48,fat
169,54,normal
135,66,fat
158,71,fat
115,52,fat
128,73,fat
129,46,fat
194,54,thin
178,75,normal
138,67,fat
120,82,fat
163,77,fat
167,66,normal
117,83,fat
118,68,fat
142,45,normal
177,47,thin
175,75,normal
194,56,thin
153,52,normal
155,76,fat
147,83,fat
120,41,fat
183,43,thin
195,90,normal
133,79,fat
175,88,fat
115,57,fat
173,74,normal
123,51,fat
178,64,normal
141,45,normal
119,68,fat
174,66,normal
177,53,thin
186,90,fat
177,46,thin
147,74,fat
192,61,thin
156,51,normal
131,60,fat
120,78,fat
129,58,fat
112,46,fat
146,73,fat
117,87,fat
114,83,fat
114,64,fat
136,75,fat
200,44,thin
176,89,fat
172,42,thin
177,79,fat
163,46,thin
180,89,fat
126,44,fat
122,78,fat
159,76,fat
194,71,normal
162,86,fat
163,73,fat
141,48,normal
194,42,thin
131,79,fat
139,68,fat
135,41,normal
117,71,fat
157,84,fat
122,62,fat
200,47,thin
180,46,thin
200,50,thin
146,63,fat
117,73,fat
192,70,normal
134,69,fat
125,85,fat
196,56,thin
167,40,thin
133,49,fat
167,40,thin
190,46,thin
169,47,thin
124,89,fat
143,61,fat
179,40,thin
163,79,fat
138,43,normal
190,48,thin
135,66,fat
189,67,normal
150,90,fat
179,65,normal
152,42,thin
161,63,normal
198,72,thin
159,40,thin
120,73,fat
146,46,normal
137,88,fat
115,73,fat
180,65,normal
144,77,fat
195,88,normal
198,65,thin
191,44,thin
168,57,normal
161,61,normal
111,43,fat
114,59,fat
130,50,fat
160,71,fat
135,73,fat
123,47,fat
119,40,fat
129,44,fat
143,65,fat
162,42,thin
125,54,fat
174,51,thin
111,84,fat
118,87,fat
128,86,fat
196,47,thin
131,46,fat
166,58,normal
179,84,fat
130,43,fat
118,63,fat
159,78,fat
111,74,fat
162,51,normal
135,57,fat
120,60,fat
130,87,fat
174,80,fat
165,77,fat
112,61,fat
185,40,thin
141,50,fat
195,45,thin
132,69,fat
180,86,fat
170,89,fat
127,41,fat
181,65,normal
167,41,thin
164,52,normal
147,52,normal
111,57,fat
192,82,normal
163,60,normal
161,85,fat
118,79,fat
177,40,thin
117,45,fat
150,73,fat
115,85,fat
171,68,normal
161,85,fat
128,48,fat
161,70,fat
166,58,normal
162,65,normal
170,85,fat
139,82,fat
122,64,fat
141,66,fat
178,51,thin
163,53,normal
132,66,fat
111,62,fat
111,80,fat
175,66,normal
143,85,fat
196,87,normal
112,43,fat
133,48,fat
200,50,thin
124,42,fat
131,66,fat
174,72,normal
119,90,fat
169,59,normal
120,81,fat
152,50,normal
177,87,fat
179,44,thin
163,75,fat
153,87,fat
112,67,fat
140,64,fat
193,79,normal
127,89,fat
151,72,fat
139,76,fat
145,56,fat
123,44,fat
168,83,fat
110,72,fat
148,64,fat
194,60,thin
200,64,thin
184,87,fat
152,79,fat
198,44,thin
197,52,thin
119,55,fat
148,87,fat
178,72,normal
186,90,fat
156,42,thin
129,54,fat
120,69,fat
153,65,fat
138,48,fat
177,88,fat
111,83,fat
143,55,fat
114,48,fat
152,72,fat
188,65,thin
156,90,fat
167,78,fat
128,59,fat
174,49,thin
145,52,normal
143,90,fat
195,56,thin
158,52,normal
119,55,fat
191,46,thin
195,73,normal
145,59,fat
112,57,fat
130,44,fat
147,44,normal
156,69,fat
124,88,fat
145,83,fat
143,62,fat
168,42,thin
176,40,thin
164,90,fat
120,80,fat
184,64,normal
165,76,fat
143,61,fat
118,50,fat
136,75,fat
123,50,fat
171,53,thin
196,49,thin
164,68,fat
170,87,fat
113,76,fat
129,83,fat
173,72,normal
180,71,normal
161,51,normal
192,81,normal
173,87,fat
187,73,normal
186,50,thin
166,86,fat
155,59,normal
130,43,fat
122,71,fat
198,61,thin
161,61,normal
178,59,normal
128,40,normal
127,81,fat
135,86,fat
124,90,fat
199,88,normal
162,69,fat
167,57,normal
175,79,fat
181,79,normal
142,87,fat
165,81,fat
151,51,normal
139,80,fat
198,51,thin
161,71,fat
196,86,normal
150,56,normal
168,64,normal
188,69,normal
119,46,fat
126,80,fat
118,50,fat
134,73,fat
187,44,thin
187,66,normal
147,40,normal
189,82,normal
112,44,fat
140,42,normal
196,51,thin
126,72,fat
160,45,thin
113,84,fat
129,65,fat
119,80,fat
185,66,normal
196,62,thin
156,69,fat
195,54,thin
146,79,fat
171,81,fat
179,62,normal
181,62,normal
180,81,fat
132,68,fat
192,77,normal
191,55,thin
164,87,fat
139,65,fat
175,44,thin
121,43,fat
193,59,thin
171,64,normal
196,82,normal
113,55,fat
135,59,fat
143,87,fat
132,73,fat
175,88,fat
160,58,normal
141,55,fat
120,84,fat
146,48,normal
160,41,thin
148,87,fat
168,78,fat
155,55,normal
142,64,fat
143,81,fat
159,64,fat
150,74,fat
148,76,fat
156,49,normal
154,68,fat
194,58,thin
117,86,fat
161,53,normal
140,59,fat
193,80,normal
175,59,normal
136,57,fat
123,48,fat
140,45,normal
130,89,fat
118,72,fat
165,74,fat
180,82,fat
115,85,fat
146,58,fat
125,79,fat
184,68,normal
122,75,fat
175,88,fat
111,45,fat
122,80,fat
170,48,thin
172,41,thin
117,50,fat
181,83,fat
191,73,normal
131,82,fat
160,52,normal
144,74,fat
149,41,thin
120,53,fat
171,42,thin
172,84,fat
186,65,normal
148,84,fat
162,66,fat
117,70,fat
193,58,thin
159,68,fat
112,74,fat
157,63,fat
156,81,fat
114,59,fat
122,68,fat
144,73,fat
141,52,fat
152,84,fat
196,58,thin
194,73,normal
140,86,fat
178,62,normal
116,87,fat
122,53,fat
128,61,fat
200,71,thin
158,65,fat
136,72,fat
163,50,normal
151,67,fat
130,52,fat
146,51,normal
128,70,fat
196,83,normal
190,61,thin
178,84,fat
166,51,normal
163,78,fat
129,83,fat
128,43,fat
189,53,thin
176,57,thin
165,46,thin
150,48,normal
152,54,normal
153,64,fat
176,84,fat
153,60,fat
195,64,thin
173,75,fat
188,69,normal
154,83,fat
125,79,fat
181,71,normal
169,66,normal
167,79,fat
135,66,fat
114,64,fat
113,41,fat
191,58,thin
168,61,normal
190,78,normal
186,42,thin
165,79,fat
157,60,normal
152,42,thin
200,90,normal
178,53,thin
143,77,fat
149,67,fat
160,74,fat
153,78,fat
138,41,normal
176,88,fat
161,46,thin
138,47,normal
128,80,fat
138,83,fat
114,87,fat
165,54,normal
125,50,fat
187,75,normal
134,44,normal
122,61,fat
187,68,normal
152,48,normal
121,75,fat
185,79,normal
190,88,normal
165,59,normal
126,58,fat
116,57,fat
121,41,fat
128,66,fat
134,41,normal
153,81,fat
200,53,thin
194,47,thin
178,82,fat
123,45,fat
180,46,thin
120,83,fat
165,88,fat
141,69,fat
158,49,normal
172,46,thin
186,62,thin
148,56,fat
162,76,fat
153,41,thin
117,52,fat
148,69,fat
122,85,fat
195,54,thin
197,44,thin
180,88,fat
165,45,thin
113,85,fat
116,41,fat
174,80,fat
191,88,normal
182,64,normal
125,80,fat
112,69,fat
138,82,fat
163,40,thin
174,79,fat
154,70,fat
168,90,fat
128,56,fat
112,43,fat
119,59,fat
138,46,normal
174,60,normal
129,54,fat
148,44,normal
198,73,normal
168,86,fat
195,80,normal
190,54,thin
163,70,fat
169,77,fat
155,51,normal
194,78,normal
137,47,fat
151,44,normal
162,40,thin
179,76,normal
136,89,fat
165,80,fat
126,72,fat
153,58,normal
137,53,fat
160,67,fat
178,55,thin
145,73,fat
159,71,fat
151,89,fat
123,78,fat
171,55,normal
173,60,normal
147,49,normal
141,40,normal
181,65,normal
142,73,fat
147,42,normal
115,71,fat
153,79,fat
191,61,thin
190,51,thin
185,59,thin
188,50,thin
110,89,fat
120,89,fat
163,84,fat
138,78,fat
190,58,thin
176,78,fat
157,66,fat
157,57,normal
172,48,thin
159,85,fat
125,63,fat
190,59,thin
112,43,fat
131,57,fat
117,82,fat
169,57,normal
131,82,fat
125,79,fat
111,57,fat
144,43,normal
181,89,fat
123,61,fat
166,77,fat
183,85,fat
137,65,fat
187,47,thin
172,85,fat
111,77,fat
199,64,thin
154,47,normal
120,75,fat
164,75,fat
120,88,fat
165,41,thin
121,60,fat
156,56,normal
153,48,normal
199,44,thin
129,87,fat
182,40,thin
111,68,fat
170,41,thin
165,59,normal
132,85,fat
137,53,fat
120,46,fat
195,57,thin
138,53,fat
196,84,normal
159,69,fat
157,59,normal
177,81,fat
174,43,thin
155,43,thin
156,57,normal
199,61,thin
117,45,fat
144,42,normal
134,76,fat
113,56,fat
144,83,fat
151,87,fat
125,48,fat
110,49,fat
190,53,thin
122,53,fat
110,83,fat
125,70,fat
196,63,thin
178,43,thin
158,68,fat
125,64,fat
111,60,fat
125,88,fat
140,65,fat
166,47,thin
182,44,thin
121,67,fat
186,65,normal
129,82,fat
122,67,fat
179,84,fat
194,60,thin
194,42,thin
182,51,thin
147,52,normal
129,75,fat
163,48,thin
155,64,fat
190,66,thin
178,62,normal
197,51,thin
156,53,normal
142,55,fat
156,67,fat
126,50,fat
122,60,fat
142,41,normal
145,64,fat
182,57,thin
181,57,thin
185,50,thin
190,51,thin
143,67,fat
129,61,fat
174,64,normal
146,89,fat
137,70,fat
155,61,fat
199,80,normal
193,46,thin
126,42,fat
140,64,fat
128,60,fat
177,59,normal
189,68,normal
178,43,thin
182,57,thin
184,74,normal
154,42,thin
161,81,fat
137,68,fat
137,55,fat
113,57,fat
149,86,fat
137,86,fat
165,64,normal
128,56,fat
191,80,normal
143,84,fat
133,53,fat
168,64,normal
133,53,fat
113,48,fat
151,46,normal
169,72,fat
124,71,fat
141,54,fat
127,70,fat
116,61,fat
191,71,normal
130,43,fat
122,74,fat
149,79,fat
196,62,thin
119,88,fat
172,81,fat
141,64,fat
117,88,fat
110,61,fat
170,57,normal
126,70,fat
135,49,fat
177,56,thin
186,58,thin
158,43,thin
149,72,fat
187,78,normal
147,82,fat
167,86,fat
154,71,fat
192,79,normal
153,51,normal
110,55,fat
166,78,fat
199,77,normal
189,71,normal
180,66,normal
123,87,fat
130,67,fat
118,70,fat
117,63,fat
163,46,thin
189,78,normal
122,75,fat
179,68,normal
192,51,thin
136,52,fat
132,72,fat
139,59,fat
182,48,thin
137,89,fat
114,71,fat
197,69,thin
130,72,fat
177,50,thin
168,64,normal
118,54,fat
177,44,thin
189,90,fat
183,73,normal
154,63,fat
128,42,fat
195,85,normal
190,48,thin
111,43,fat
171,86,fat
172,69,normal
169,60,normal
182,45,thin
180,77,normal
135,81,fat
142,42,normal
170,81,fat
139,52,fat
133,73,fat
133,78,fat
143,58,fat
173,85,fat
153,90,fat
179,77,normal
186,77,normal
150,59,fat
172,69,normal
171,89,fat
158,80,fat
168,46,thin
174,61,normal
184,60,thin
174,45,thin
136,69,fat
134,62,fat
175,72,normal
115,90,fat
175,63,normal
147,86,fat
160,87,fat
198,85,normal
194,59,thin
115,50,fat
145,67,fat
163,44,thin
167,88,fat
188,88,normal
132,71,fat
135,78,fat
190,85,normal
147,73,fat
198,63,thin
120,43,fat
182,77,normal
159,51,normal
196,69,thin
111,87,fat
130,62,fat
158,85,fat
142,83,fat
138,75,fat
170,45,thin
186,54,thin
116,56,fat
197,40,thin
157,65,fat
147,81,fat
125,87,fat
137,41,normal
164,89,fat
178,56,thin
118,74,fat
140,66,fat
116,86,fat
191,53,thin
152,71,fat
185,47,thin
111,60,fat
184,70,normal
173,71,normal
148,57,fat
120,58,fat
181,88,fat
197,81,normal
190,77,normal
164,57,normal
128,44,fat
116,49,fat
117,70,fat
121,63,fat
179,47,thin
124,78,fat
145,65,fat
133,65,fat
166,55,normal
111,81,fat
191,48,thin
198,87,normal
118,73,fat
147,52,normal
124,65,fat
186,76,normal
172,78,fat
131,61,fat
139,64,fat
169,45,thin
131,75,fat
196,42,thin
186,85,normal
177,74,normal
148,88,fat
145,67,fat
141,66,fat
183,70,normal
191,45,thin
131,90,fat
183,43,thin
169,54,normal
170,55,normal
158,46,thin
145,78,fat
147,80,fat
120,44,fat
124,71,fat
111,45,fat
115,86,fat
157,89,fat
159,80,fat
113,42,fat
175,47,thin
113,55,fat
166,74,fat
162,56,normal
199,49,thin
178,78,normal
118,57,fat
156,40,thin
130,84,fat
117,81,fat
131,74,fat
180,79,normal
147,56,fat
117,46,fat
148,53,normal
177,71,normal
195,49,thin
171,58,normal
110,63,fat
200,43,thin
144,72,fat
146,43,normal
119,81,fat
121,88,fat
121,53,fat
146,42,normal
182,85,fat
140,42,normal
162,78,fat
193,83,normal
135,90,fat
184,77,normal
182,84,fat
129,67,fat
152,87,fat
165,81,fat
199,77,normal
190,59,thin
117,76,fat
136,78,fat
116,63,fat
141,54,fat
194,71,normal
144,59,fat
188,40,thin
167,86,fat
116,89,fat
137,40,normal
113,61,fat
114,74,fat
150,65,fat
194,73,normal
181,58,thin
189,82,normal
171,61,normal
177,75,normal
137,69,fat
135,59,fat
175,84,fat
174,47,thin
198,44,thin
166,66,normal
138,66,fat
194,47,thin
132,60,fat
159,67,fat
196,73,normal
191,58,thin
119,44,fat
140,79,fat
184,74,normal
132,66,fat
142,66,fat
110,56,fat
174,72,normal
123,88,fat
154,57,normal
195,84,normal
125,72,fat
183,65,normal
177,44,thin
147,69,fat
172,58,normal
194,69,thin
190,76,normal
135,80,fat
147,61,fat
122,76,fat
140,89,fat
195,48,thin
116,49,fat
146,83,fat
154,81,fat
190,45,thin
118,71,fat
126,65,fat
134,57,fat
118,90,fat
182,46,thin
177,80,fat
133,40,normal
127,90,fat
192,69,normal
181,67,normal
195,76,normal
140,42,normal
119,41,fat
174,78,fat
142,86,fat
125,49,fat
143,59,fat
152,69,fat
196,63,thin
162,58,normal
144,59,fat
164,85,fat
183,57,thin
198,67,thin
138,67,fat
179,89,fat
173,82,fat
159,48,normal
176,63,normal
142,44,normal
185,85,normal
181,46,thin
148,88,fat
164,46,thin
184,47,thin
166,76,fat
191,65,thin
199,84,normal
174,71,normal
118,86,fat
146,52,normal
140,50,fat
199,82,normal
152,75,fat
176,74,normal
138,71,fat
122,82,fat
134,88,fat
151,71,fat
183,51,thin
149,89,fat
132,74,fat
134,73,fat
185,82,normal
126,61,fat
115,89,fat
156,45,thin
118,86,fat
149,68,fat
154,76,fat
164,48,thin
142,60,fat
127,53,fat
143,88,fat
173,56,normal
196,83,normal
152,82,fat
117,44,fat
126,47,fat
130,89,fat
150,50,normal
133,47,fat
192,58,thin
160,55,normal
140,40,normal
110,61,fat
194,74,normal
141,42,normal
130,49,fat
110,84,fat
180,86,fat
188,78,normal
151,79,fat
169,40,thin
189,72,normal
134,89,fat
148,40,thin
162,58,normal
135,40,normal
155,51,normal
154,80,fat
183,60,thin
110,66,fat
122,82,fat
121,82,fat
166,71,fat
130,90,fat
186,70,normal
124,70,fat
137,90,fat
193,49,thin
153,60,fat
149,49,normal
131,40,normal
159,69,fat
175,45,thin
110,52,fat
195,47,thin
179,46,thin
192,66,thin
145,47,normal
154,71,fat
181,79,normal
182,48,thin
172,40,thin
134,58,fat
127,72,fat
118,50,fat
179,45,thin
119,74,fat
119,42,fat
172,70,normal
119,64,fat
192,83,normal
178,77,normal
162,72,fat
177,59,normal
190,90,normal
172,89,fat
188,66,normal
179,82,fat
164,74,fat
199,82,normal
178,72,normal
191,56,thin
183,53,thin
111,81,fat
177,58,normal
127,74,fat
127,48,fat
111,47,fat
112,85,fat
155,45,normal
179,63,normal
190,65,thin
118,88,fat
117,44,fat
140,66,fat
155,85,fat
117,68,fat
166,66,normal
121,55,fat
117,54,fat
158,81,fat
172,78,fat
167,52,normal
184,61,thin
119,52,fat
144,71,fat
166,51,normal
134,86,fat
171,80,fat
112,77,fat
114,67,fat
198,61,thin
181,83,fat
117,71,fat
132,47,fat
143,51,normal
123,63,fat
147,74,fat
153,72,fat
171,83,fat
140,81,fat
152,49,normal
141,90,fat
181,61,normal
143,84,fat
133,60,fat
122,49,fat
113,67,fat
170,59,normal
132,68,fat
197,58,thin
200,77,normal
124,90,fat
183,41,thin
143,81,fat
119,56,fat
110,79,fat
194,40,thin
166,87,fat
119,83,fat
119,42,fat
130,87,fat
135,51,fat
196,64,thin
151,56,normal
164,82,fat
121,49,fat
120,84,fat
159,86,fat
170,88,fat
161,73,fat
189,83,normal
147,73,fat
182,90,fat
170,60,normal
124,85,fat
127,68,fat
157,75,fat
156,50,normal
140,50,fat
196,81,normal
147,43,normal
120,69,fat
163,49,thin
169,60,normal
121,82,fat
187,81,normal
118,44,fat
192,81,normal
117,84,fat
194,73,normal
145,89,fat
144,40,normal
193,87,normal
161,46,thin
123,56,fat
177,74,normal
187,52,thin
166,75,fat
125,47,fat
143,73,fat
121,40,fat
175,76,normal
197,59,thin
196,84,normal
171,40,thin
187,42,thin
149,46,normal
162,68,fat
182,78,normal
122,75,fat
171,45,thin
140,58,fat
137,69,fat
144,78,fat
160,57,normal
179,90,fat
187,79,normal
147,72,fat
139,64,fat
167,71,fat
171,51,thin
120,43,fat
175,41,thin
135,50,fat
188,75,normal
123,53,fat
139,84,fat
160,76,fat
198,78,normal
178,45,thin
193,77,normal
132,62,fat
159,50,normal
160,46,thin
135,59,fat
159,86,fat
156,86,fat
156,62,fat
131,51,fat
110,71,fat
132,90,fat
120,89,fat
142,78,fat
121,90,fat
190,73,normal
140,80,fat
180,76,normal
155,71,fat
175,68,normal
144,88,fat
166,78,fat
161,88,fat
130,79,fat
145,84,fat
196,82,normal
154,80,fat
134,60,fat
182,59,thin
129,40,normal
196,82,normal
166,87,fat
114,88,fat
139,45,normal
139,76,fat
166,70,fat
126,56,fat
140,78,fat
157,52,normal
185,50,thin
185,85,normal
193,40,thin
183,51,thin
154,73,fat
117,88,fat
156,47,normal
111,75,fat
190,86,normal
182,76,normal
140,56,fat
177,44,thin
134,80,fat
112,75,fat
118,40,fat
141,53,fat
148,70,fat
189,74,normal
189,83,normal
186,81,normal
175,46,thin
146,87,fat
173,80,fat
196,77,normal
117,55,fat
200,66,thin
190,84,normal
144,72,fat
190,86,normal
150,58,fat
163,51,normal
132,53,fat
192,53,thin
121,65,fat
172,80,fat
196,66,thin
154,82,fat
114,50,fat
146,78,fat
145,64,fat
169,81,fat
134,69,fat
183,41,thin
141,64,fat
164,63,normal
111,48,fat
168,61,normal
118,54,fat
146,86,fat
172,82,fat
174,89,fat
118,73,fat
141,86,fat
167,65,normal
181,66,normal
127,51,fat
142,43,normal
118,70,fat
157,40,thin
133,72,fat
139,77,fat
129,79,fat
158,70,fat
175,63,normal
186,82,normal
150,66,fat
135,61,fat
158,48,normal
187,84,normal
144,66,fat
126,81,fat
198,48,thin
131,73,fat
151,83,fat
189,42,thin
137,52,fat
137,40,normal
154,83,fat
197,62,thin
148,90,fat
152,42,thin
141,64,fat
197,49,thin
171,61,normal
176,87,fat
142,80,fat
150,81,fat
125,90,fat
119,40,fat
182,85,fat
166,75,fat
177,68,normal
171,89,fat
199,77,normal
161,68,fat
135,40,normal
127,47,fat
118,56,fat
191,41,thin
181,64,normal
187,70,normal
151,68,fat
178,83,fat
147,55,fat
181,62,normal
172,46,thin
166,41,thin
110,63,fat
128,60,fat
159,76,fat
134,67,fat
144,45,normal
164,86,fat
133,50,fat
164,82,fat
139,76,fat
129,85,fat
132,55,fat
117,72,fat
188,67,normal
137,76,fat
198,75,normal
197,84,normal
161,49,normal
181,86,fat
190,88,normal
135,88,fat
162,82,fat
189,72,normal
161,60,normal
177,90,fat
198,62,thin
122,81,fat
187,50,thin
127,76,fat
172,81,fat
155,74,fat
193,72,normal
132,50,fat
164,49,thin
160,60,normal
152,88,fat
184,43,thin
138,75,fat
145,63,fat
149,70,fat
157,65,fat
197,42,thin
154,88,fat
172,68,normal
162,86,fat
164,87,fat
138,72,fat
110,46,fat
168,82,fat
137,56,fat
153,55,normal
143,69,fat
176,61,normal
170,52,thin
110,44,fat
144,86,fat
139,50,fat
192,85,normal
178,79,normal
144,70,fat
110,88,fat
167,50,thin
189,79,normal
135,48,fat
181,58,thin
190,51,thin
163,61,normal
179,58,thin
126,69,fat
142,62,fat
175,90,fat
174,58,normal
196,84,normal
171,53,thin
123,45,fat
196,52,thin
115,83,fat
149,66,fat
138,61,fat
183,69,normal
136,58,fat
185,77,normal
176,59,normal
189,77,normal
181,56,thin
173,71,normal
155,51,normal
124,47,fat
134,57,fat
123,51,fat
196,46,thin
175,83,fat
153,75,fat
122,53,fat
178,81,fat
176,63,normal
161,50,normal
196,89,normal
169,66,normal
158,83,fat
142,51,fat
153,52,normal
165,88,fat
157,49,normal
182,63,normal
152,85,fat
135,85,fat
135,69,fat
132,78,fat
129,67,fat
146,41,normal
178,56,thin
191,73,normal
138,45,normal
119,84,fat
173,56,normal
166,45,thin
113,64,fat
173,80,fat
180,52,thin
170,51,thin
162,66,fat
195,87,normal
153,84,fat
199,83,normal
145,57,fat
188,70,normal
187,53,thin
113,78,fat
182,54,thin
170,61,normal
177,42,thin
186,63,thin
137,88,fat
164,57,normal
117,57,fat
180,60,normal
136,42,normal
115,59,fat
135,57,fat
200,87,normal
125,83,fat
114,67,fat
166,57,normal
170,77,fat
167,87,fat
187,57,thin
134,46,fat
177,85,fat
177,42,thin
167,46,thin
154,57,normal
140,73,fat
112,80,fat
122,72,fat
156,84,fat
113,80,fat
158,40,thin
131,80,fat
199,49,thin
160,70,fat
131,44,fat
186,64,thin
138,65,fat
147,62,fat
152,50,normal
161,53,normal
187,87,normal
195,86,normal
118,57,fat
195,89,normal
167,51,thin
198,74,normal
110,65,fat
146,41,normal
139,74,fat
158,88,fat
184,79,normal
154,69,fat
185,42,thin
131,49,fat
151,61,fat
126,46,fat
112,83,fat
194,83,normal
174,64,normal
178,81,fat
133,66,fat
184,88,fat
185,49,thin
146,47,normal
145,61,fat
184,71,normal
136,59,fat
113,89,fat
116,89,fat
114,88,fat
119,83,fat
144,50,normal
142,61,fat
128,76,fat
124,66,fat
114,83,fat
193,72,normal
130,61,fat
112,79,fat
117,46,fat
195,72,normal
162,77,fat
141,89,fat
131,85,fat
110,90,fat
115,61,fat
155,44,thin
135,65,fat
144,85,fat
173,46,thin
167,61,normal
163,56,normal
131,75,fat
117,43,fat
198,53,thin
189,62,thin
155,54,normal
136,57,fat
167,71,fat
147,84,fat
168,63,normal
175,69,normal
169,54,normal
113,67,fat
128,55,fat
